 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15: 8:27
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2412  0.3830000E+03  0.50000E+00    2     8930     4    -5     T
     2414  0.3840000E+03  0.50000E+00    2     8934     4    -5     T
     2416  0.3850000E+03  0.50000E+00    2     8938     4    -5     T
     2418  0.3860000E+03  0.50000E+00    2     8942     4    -5     T
     2420  0.3870000E+03  0.50000E+00    2     8946     4    -5     T
     2422  0.3880000E+03  0.50000E+00    2     8950     4    -5     T
     2424  0.3890000E+03  0.50000E+00    2     8954     4    -5     T
     2426  0.3900000E+03  0.50000E+00    2     8958     4    -5     T
     2428  0.3910000E+03  0.50000E+00    2     8962     4    -5     T
     2430  0.3920000E+03  0.50000E+00    2     8966     4    -5     T
     2432  0.3930000E+03  0.50000E+00    2     8970     4    -5     T
     2434  0.3940000E+03  0.50000E+00    2     8974     4    -5     T
     2436  0.3950000E+03  0.50000E+00    2     8978     4    -5     T
     2438  0.3960000E+03  0.50000E+00    2     8982     4    -5     T
     2440  0.3970000E+03  0.50000E+00    2     8986     4    -5     T
     2442  0.3980000E+03  0.50000E+00    2     8990     4    -5     T
     2444  0.3990000E+03  0.50000E+00    2     8994     4    -5     T
     2446  0.4000000E+03  0.50000E+00    2     8998     4    -5     T
     2448  0.4010000E+03  0.50000E+00    2     9002     4    -5     T
     2450  0.4020000E+03  0.50000E+00    2     9006     4    -5     T
     2452  0.4030000E+03  0.50000E+00    2     9010     4    -5     T
     2454  0.4040000E+03  0.50000E+00    2     9014     4    -5     T
     2456  0.4050000E+03  0.50000E+00    2     9018     4    -5     T
     2458  0.4060000E+03  0.50000E+00    2     9022     4    -5     T
     2460  0.4070000E+03  0.50000E+00    2     9026     4    -5     T
     2462  0.4080000E+03  0.50000E+00    2     9030     4    -5     T
     2464  0.4090000E+03  0.50000E+00    2     9034     4    -5     T
     2466  0.4100000E+03  0.50000E+00    2     9038     4    -5     T
